"","coefficients.two...one","coefficients.four...two","coefficients.eight...four","coefficients.morula...eight","coefficients.blastocyst...morula","df.residual","sigma","stdev.unscaled.two...one","stdev.unscaled.four...two","stdev.unscaled.eight...four","stdev.unscaled.morula...eight","stdev.unscaled.blastocyst...morula","Amean","s2.post","t.two...one","t.four...two","t.eight...four","t.morula...eight","t.blastocyst...morula","df.total","p.value.two...one","p.value.four...two","p.value.eight...four","p.value.morula...eight","p.value.blastocyst...morula","lods.two...one","lods.four...two","lods.eight...four","lods.morula...eight","lods.blastocyst...morula","F","F.p.value"
"19",-0.0652348125831956,0.166922792049485,0.0367600805012582,-0.234632175578495,-0.27924432069008,9,0.183508661597897,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.12398212510886,0.0327393479728598,-0.394943553214081,1.01058128312031,0.248821022463053,-1.12300886940622,-1.33653386664935,12.9822318539338,0.699296965715331,0.330682131020398,0.807392237120976,0.281773124792204,0.204327660110831,-7.41573943634903,-6.15166573866826,-7.12883614589867,-6.41753758790624,-5.5378704205452,3.06941961435287,0.0479609573493989
"20",0.292199349699374,0.494130644533808,0.393452671233876,-1.50157407382094,0.421104945533695,9,0.171528036720631,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.89442434801929,0.0297905442592398,1.85451627614431,3.13612375856559,2.79189389392308,-7.53421785797247,2.11291367907489,12.9822318539338,0.0865148645745413,0.00789084151190102,0.0152813008594217,4.3208094466109e-06,0.0545468322180765,-5.86158117444643,-2.81245399081124,-3.89895942546338,4.47609221749656,-4.41054007876427,23.8556167757549,4.05094702347379e-06
"21",-0.0449657267623405,0.496997576625747,0.681946581275843,0.2555670340644,0.130326191988733,9,0.0974472215434964,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.23713041277351,0.0159768056378761,-0.389697180997911,4.30724839826354,6.60771054368906,1.75101750838935,0.892929891405626,12.9822318539338,0.703078418390094,0.000854349996250618,1.70651696066898e-05,0.103518941374921,0.38814734588351,-7.41792360447669,-0.622838970450116,3.00018858072276,-5.59043179638904,-6.00847442076736,72.8624900390065,4.90494422711194e-09
"22",-0.0282411405174825,-0.359209453776845,0.0727745406982017,0.719477768858748,-0.569390656512279,9,0.118807976124499,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,4.35479550524774,0.0191792109181109,-0.223386789807954,-2.84133874473676,0.643590663305438,4.49917248759977,-3.56061978195655,12.9822318539338,0.826711145231958,0.0139013773752531,0.531046283014881,0.000600191006964171,0.00349173589719051,-7.47224364416808,-3.35959396649254,-6.94364279905088,-0.569366703236769,-1.82781474577653,6.84174794126193,0.00247495830109356
"23",-0.481434006502564,0.210778070501851,-1.30612710077855,-0.0650517831989621,-0.695884133897957,9,0.372114253213004,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,9.38127363492814,0.105388050266649,-1.62454483548202,0.711246860923238,-4.92759930479186,-0.173537826065159,-1.85640137520187,12.9822318539338,0.128278592931476,0.48951426914274,0.00027731076041122,0.864905353134935,0.0862299318736938,-6.20948567587876,-6.40947904541748,0.133087188080991,-7.0447071747857,-4.81661328287831,22.6029481578542,5.51196289161097e-06
"24",-0.0280759691004135,0.143456730438065,-0.0762732157799944,1.44791936260039,0.507489082182317,9,0.203570995351168,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.26302229836472,0.0381229747781495,-0.157518652482588,0.804855953051644,-0.478436490312972,6.42216732563702,2.25094013236723,12.9822318539338,0.877259678004454,0.43539573131164,0.640296294354554,2.27774567776676e-05,0.0423598828494753,-7.48567535973752,-6.3375016316439,-7.04043487793686,2.77514210967368,-4.18170648878625,52.7462836320398,3.60867789665332e-08
"25",-0.288580530737931,0.240708908294719,0.210849859075357,-0.203750165334551,0.288745654873424,9,0.256806357350309,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,4.61765629410401,0.0551135198344361,-1.34656889016536,1.12319125155983,1.09999287095959,-0.751622076132265,1.06516531279266,12.9822318539338,0.201158670876954,0.281698473841029,0.291314623821633,0.465686879045309,0.306211484698962,-6.58789813010886,-6.0347513639077,-6.54274878075271,-6.76519159142588,-5.84419815526175,1.54025635229833,0.244737559378462
"26",0.131008176077401,-0.0588820260728511,-0.399547150917643,0.400418282086704,0.0234337558990507,9,0.183640452739687,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,4.51945781930635,0.0327728925138733,0.792741577515709,-0.356300130525709,-2.70306370333212,1.91552199410284,0.112102460944451,12.9822318539338,0.442175373656458,0.727339491708912,0.0181060631023664,0.0777135714813226,0.912456955496224,-7.16951339320853,-6.60549191877486,-4.06361953415829,-5.33483346487835,-6.4072986846593,2.4620073863051,0.0886114425362835
"27",-0.790300424257058,-0.367777311842461,0.0265073662879836,-0.0590269330690116,0.157294831653919,9,0.30495724731899,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.14351697097738,0.0738656697259666,-3.18538197482605,-1.48236187649053,0.119451302305639,-0.188087325230636,0.501214659480939,12.9822318539338,0.00717733088680012,0.162107557851467,0.906746515514058,0.853716317585072,0.624610883490374,-3.47800506664959,-5.59777514101464,-7.15426644696706,-7.04190137782057,-6.28345300792366,7.89002169394023,0.00130816808392291
"28",-0.142181779074662,0.0938654368389837,0.16549600635731,0.545381134263591,0.887982937535034,9,0.29796361250704,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,8.66356754054704,0.0709424840014974,-0.584765001106048,0.386049623476331,0.760991756366102,1.77328094387954,2.88723449106327,12.9822318539338,0.568729912327089,0.705712346778511,0.460261916509119,0.0996279070080446,0.0127307265034374,-7.31777577551272,-6.59391074725685,-6.85863646967997,-5.55663867305,-3.06353792817786,16.6674941915287,3.00957408446538e-05
"29",-0.0518172498736602,0.408524781641519,-0.303749337930627,0.0477667536392579,-0.0460820797382508,9,0.200670999904023,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.36684983802683,0.0373102717213274,-0.293866971150204,2.3168334968278,-1.92595778482138,0.214161870908512,-0.206608648488684,12.9822318539338,0.773505162567155,0.0374939744640114,0.0762922012427088,0.833747907807681,0.839520649822893,-7.45277295275304,-4.29841955544048,-5.41665530260532,-7.03631156942775,-6.39153982792165,1.53200666693632,0.247063901447416
"30",-3.64387377919305,-0.00337918019336225,-0.647994081851414,0.932751868329909,0.132964177700039,9,0.270089702042032,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,7.8302690287593,0.0599655728921304,-16.3005761285365,-0.0151164906722269,-3.24090033288159,3.29872237102016,0.470234284610711,12.9822318539338,5.02534087260003e-10,0.988169088842979,0.00645024147129897,0.00577138850650746,0.64598934859031,13.5222536528715,-6.6723303328245,-3.0507739130006,-2.84689228208391,-6.29894417186161,114.606005451718,2.86057834932443e-10
"31",-0.0527490046510843,0.153081912433255,0.625606739244649,0.804069161001179,0.711392173429244,9,0.314559210099004,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,8.07052506530214,0.0779895496792725,-0.20691247986426,0.600476887354442,2.74365083916377,2.49347966629532,2.20608127415156,12.9822318539338,0.839288249897656,0.55852602551633,0.0167570611552567,0.0269394119781234,0.0460076735198497,-7.47603605710325,-6.48397178590027,-3.9885558592695,-4.34920584128612,-4.25677721232303,29.4902687089515,1.18498922853064e-06
"32",-0.72251855946773,0.348414972046549,1.81107659642075,1.69935775532044,-0.0283070762070672,9,0.354539220913201,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,7.56653728856183,0.0965345167756443,-2.54740687707579,1.22841785063819,7.13906168505644,4.73668098527744,-0.0789013315171717,12.9822318539338,0.024332364421008,0.241094808715762,7.65741874448143e-06,0.000390080029294449,0.938314324563374,-4.67547974743014,-5.91642779182162,3.82543678729493,-0.130816811756254,-6.41062135287735,68.4199113967428,7.25164583840409e-09
"33",0.0176882827684821,-0.013986329811237,-0.0874273880953327,-0.18071045076838,0.174016472335339,9,0.0686678637067786,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.46554909796593,0.0126625704733414,0.172192946529916,-0.136154954828483,-0.951551275603837,-1.39076247175802,1.33924506392772,12.9822318539338,0.865941181239142,0.893787454244054,0.35870526009389,0.187677201185074,0.20346750258436,-7.48308315590044,-6.66263215178195,-6.69342963247848,-6.09735390903691,-5.53453955058626,1.25732920311682,0.339051298023864
"34",0.248472955913472,-0.16428044406814,-0.355556403094822,0.437673257549124,0.0914466094204371,9,0.199297702942311,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.65932889209543,0.0369294834027079,1.41639091784029,-0.936461387121397,-2.26603971653851,1.97239560839212,0.412108548356934,12.9822318539338,0.18020648111806,0.366130267929362,0.0411947095618242,0.0702505092313185,0.686983548697193,-6.49764342627055,-6.22286919147707,-4.84819675643674,-5.24346479396589,-6.32542663628035,2.93309465063049,0.0548260358273086
"35",-1.49967548299367,-0.581919794814652,-0.140196995649316,-0.130315956458535,0.107184842240429,9,0.0900229587225055,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,8.07738025067674,0.0150119136882115,-13.4081816569898,-5.20278314018821,-1.40141353349229,-0.921107244872446,0.757610483099845,12.9822318539338,5.55297690725426e-09,0.00017102233299394,0.18454187164308,0.373794729719522,0.462215069849191,11.077189608412,0.978509146147096,-6.18326051959727,-6.62149906323704,-6.1195595071568,150.587966716109,5.06603503893507e-11
"36",-0.293403884444251,-0.687733472196845,0.653319033166195,0.290734391368686,0.387464455041606,9,0.260890844754072,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.94046902263159,0.0565794272009623,-1.3512235602286,-3.16724392572509,3.36388907964084,1.05851682770009,1.41069532182411,12.9822318539338,0.19970242791622,0.00743223129779667,0.00509195009005225,0.309118465022178,0.181845076820855,-6.58198739983047,-2.75424619300324,-2.81562143349886,-6.4863902438789,-5.44496060743733,10.3770739592386,0.0003546974968397
"37",-0.930262432985606,0.928988338393573,-0.0463010505392152,-1.91634868195992,0.144051778101879,9,0.301921024577415,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,8.09348965649618,0.0725882654490227,-3.78236030220343,3.77717995240613,-0.210476331273629,-6.15987578556793,0.463037373183179,12.9822318539338,0.00228778707042071,0.00231041174285123,0.836563444798437,3.45350873465551e-05,0.651003841832867,-2.32850952694807,-1.60843734823781,-7.13822570107864,2.34872250336809,-6.3024063771439,26.4540669823728,2.23251812171067e-06
"38",-0.483185989918793,-0.169809782673975,-0.0970416609809135,-0.247987999922993,0.0599849649984696,9,0.103946434207748,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.89902178901868,0.0168842075325709,-4.07347087542014,-1.43157131728947,-0.914668051980914,-1.65280248371236,0.39979071231534,12.9822318539338,0.00132059935248046,0.175899007024563,0.377041889502914,0.122336769932217,0.695810656543497,-1.76956414844401,-5.66502510887844,-6.72794774755949,-5.73630670365993,-6.33060302232186,19.9533022008008,1.11417251933908e-05
"39",0.611195154738837,-0.713057767331739,-1.36949990180606,-0.313545658414054,0.104742986331197,9,0.278107041929634,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,7.41976843347464,0.063012484782191,2.66721007484494,-3.11173091970325,-6.68181323188291,-1.08172812242318,0.36136183327858,12.9822318539338,0.0193856196423545,0.00826998809802147,1.522635752159e-05,0.299057849902753,0.72364192433374,-4.45570770604782,-2.85803299536337,3.1176235686912,-6.46199969399,-6.34576604326438,37.5286645753311,2.83952917981493e-07
"40",0.556889038524062,-0.0784692511775802,-0.356782762911339,-0.0300616743748492,-0.0115142681948424,9,0.0864850618449773,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.20359601384388,0.0145789985595454,5.05237347096168,-0.711911952848941,-3.61897553612971,-0.215615486875026,-0.0825853713896139,12.9822318539338,0.000222454139305828,0.489115889737914,0.00312312943092677,0.832638083551737,0.935440999696022,0.0612997605302752,-6.40899645230371,-2.32665619559885,-7.03597876310222,-6.41030957032967,9.28186814411763,0.000610651394476874
"41",0.1193369644556,0.161724281370727,0.707976857669451,-0.119668451060082,0.164028218156282,9,0.220081166859799,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.66641265758448,0.0429719968439412,0.630627408215697,0.854620065724167,4.18284646444338,-0.499939594767931,0.685261655759091,12.9822318539338,0.539227541351449,0.408256181756528,0.00107640990673643,0.625483999879889,0.505231196129063,-7.28868008845515,-6.29596850465868,-1.25074611043935,-6.92844344293283,-6.17212535167983,13.3721250611496,9.758851710158e-05
"42",-0.16406393130164,-0.125361437316389,-0.0693216920948947,0.0958991881832514,0.126842306157065,9,0.160402320733463,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,4.95313665694516,0.0272303784622539,-1.08912292146381,-0.832200068386168,-0.514503040741568,0.503290489449938,0.66568369929014,12.9822318539338,0.295904530499078,0.420341358864163,0.615546770538628,0.623190694409907,0.517266952891429,-6.88964209622918,-6.31495691004803,-7.02162312666158,-6.92668059355608,-6.18551021466307,1.74950454078243,0.19284083470301
"43",0.0113173171348553,-0.00957560901448584,0.0846575108444547,-0.383529413035344,0.241494122354105,9,0.167248073967777,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.82461465941194,0.0287853594524552,0.0730715433846442,-0.0618260071003427,0.611118309895997,-1.95768800107677,1.23268289105021,12.9822318539338,0.942863022191661,0.951643112104693,0.551672014895969,0.0721149030261903,0.239551188757407,-7.49611800691948,-6.67042561167564,-6.96480834467245,-5.26723194047274,-5.66156134367053,0.8208621293428,0.556297182115523
"44",0.226846509298162,-0.104136600866403,-0.0420138851063481,-0.0354041108218883,-0.112523519342478,9,0.0948618296581162,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.15481793698577,0.0156321231214566,1.98753021795091,-0.912399497162314,-0.411556523031789,-0.245230983407919,-0.779408172223206,12.9822318539338,0.0683782099571977,0.378190501193677,0.687378128182196,0.810111467459556,0.449714920408371,-5.64815631835447,-6.24497078263866,-7.07181553519116,-7.02871211495382,-6.10277689524929,1.64193057575243,0.21788334337706
"45",0.178634302600538,0.0516252193514717,-0.123409367439194,0.0915762464348582,0.184523801907642,9,0.164074522525051,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.21702363070481,0.028056422868712,1.16825953018308,0.337626388813003,-0.902355368446053,0.473475292361932,0.954040643258992,12.9822318539338,0.263709011550009,0.7410415504655,0.383304970114379,0.643737002359968,0.357490604124396,-6.8023350714858,-6.61229645736834,-6.7392043912571,-6.94196709798914,-5.95303958126176,1.74451016944977,0.193932727983044
"46",2.79013135678602,0.625073100655544,1.22974447690838,-2.53672894270025,0.507656200490576,9,0.317523059485983,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,7.24265024100168,0.0792882916840966,10.8545229834145,2.43173867813712,5.34879532712128,-7.80189615202616,1.56133392515467,12.9822318539338,6.98448460580206e-08,0.0302549631949978,0.000132887651226354,2.96495815465596e-06,0.142483408888891,8.46320104957015,-4.09814885947827,0.887766842375076,4.8604714725368,-5.24529301496944,88.5371460735124,1.45212802011066e-09
"47",0.70517924779801,0.580574773872834,0.5310591427894,-1.12482447297045,0.231308622917721,9,0.225844876393327,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.70427733570064,0.0447537932207874,3.65153292426282,3.00631067691365,3.07449360593683,-4.60469069297829,0.946907440893525,12.9822318539338,0.00293490981178424,0.0101286689691935,0.00888411845892763,0.000495198510398959,0.360978913299537,-2.58065172184971,-3.05447098318799,-3.36750252258307,-0.373791411805954,-5.95967484369293,24.52549023003,3.45579715537163e-06
"48",0.226203516890611,0.145131928248868,1.14549591855495,-0.695111362959259,0.478588976975213,9,0.152134443518775,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,5.81452670480026,0.0254389961645965,1.55360278442454,0.996789841889958,8.79608040773036,-3.7742879866678,2.59862336109595,12.9822318539338,0.144310350197488,0.33708372894177,7.8788538250719e-07,0.00232314127447738,0.0220834269056551,-6.31075958878048,-6.16526701350721,6.16045874861278,-1.93799688833399,-3.58094811035894,41.9270451156982,1.45825303734337e-07
"49",-0.0932769752545282,0.0326885496653837,-0.133197139685309,0.257361781843925,-0.303854894752382,9,0.123131114545211,0.912870929175277,0.912870929175277,0.816496580927726,1.15470053837925,1.15470053837925,6.271385693782,0.0199043116335372,-0.724254990220249,0.253812317065537,-1.15629047191914,1.5797963464896,-1.86519089646303,12.9822318539338,0.481758160668409,0.803615975108708,0.26839811320511,0.138200737032788,0.0849125499172022,-7.22291512116357,-6.63839011429485,-6.4808582132272,-5.84118291339407,-4.80316733564997,1.46869246495742,0.265703335846499
